what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1475490416457
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1475490416613
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1475490416785
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1475490416941
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1475490417129
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475490454192
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475490463441
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475490496323
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475490497821
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475490523538
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475490587064
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475490613091
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475490621404
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475490994023
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475491003396
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475491008395
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475491015261
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475491024009
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475491032587
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475491163228
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475491166148
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475491171646
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475491174493
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475491176807
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475491179612
