what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1476387766138
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1476387797782
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476387797804
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476387798393
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476387798605
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476387808870
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1476387850787
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1476387860670
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476387860694
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476387861269
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476387861462
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476387866741
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476387968688
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476387969823
started,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1476387969834
started,bundle,org.eclipse.mylyn.resources.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.resources.ui,1476387969839
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476387970082
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1476387970212
stopped,bundle,org.eclipse.ant.ui,3.3.0.v20080529,org.eclipse.ant.ui,1476387970213
stopped,bundle,org.eclipse.mylyn.java.tasks,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.tasks,1476387970213
stopped,bundle,org.eclipse.mylyn.java.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.ui,1476387970213
stopped,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1476387970213
stopped,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1476387970213
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.100.v20080407-1345,org.eclipse.jdt.apt.ui,1476387970214
stopped,bundle,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui,1476387970220
