what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1475489499931
started,bundle,es.gavab.IDEConfigurator,1.0.8.200902041501,es.gavab.IDEConfigurator,1475489499931
started,bundle,org.eclipse.epp.usagedata.ui,1.0.1.R200809220400,org.eclipse.epp.usagedata.ui,1475489500962
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475489501134
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475489512962
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475489516431
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475489808992
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1475489810096
started,bundle,net.sf.eclipsefp.common.ui,0.10.0,net.sf.eclipsefp.common.ui,1475489810114
started,bundle,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui,1475489810114
started,bundle,net.sf.eclipsefp.common.core,0.10.0,net.sf.eclipsefp.common.core,1475489810114
started,bundle,de.leiffrenzel.fp.haskell.ghccompiler,0.10.0,de.leiffrenzel.fp.haskell.ghccompiler,1475489810130
started,bundle,net.sf.eclipsefp.haskell.core.jparser,0.10.0,net.sf.eclipsefp.haskell.core.jparser,1475489810130
started,bundle,net.sf.eclipsefp.haskell.core,0.10.0,net.sf.eclipsefp.haskell.core,1475489810145
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1475489812349
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475489814130
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475489821524
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475489825071
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475489910534
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1475489910596
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1475489910628
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1475489941213
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475489941260
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475489946253
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475489946675
