what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.dltk.core,0.95.1.v20080920-R0951,org.eclipse.dltk.core,1476386658981
started,bundle,org.eclipse.dltk.debug,0.95.1.v20080903-1434,org.eclipse.dltk.debug,1476386658984
started,bundle,org.eclipse.dltk.debug.ui,0.95.1.v20080903-1434,org.eclipse.dltk.debug.ui,1476386658993
started,bundle,org.eclipse.dltk.ruby.debug.ui,0.95.1.v20080903-1434,org.eclipse.dltk.ruby.debug.ui,1476386658995
started,bundle,org.eclipse.cdt.core,5.0.2.200901300802,org.eclipse.cdt.core,1476386659125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386659484
started,bundle,org.eclipse.dltk.launching,0.95.1.v20080915-1703,org.eclipse.dltk.launching,1476386659590
started,bundle,org.eclipse.dltk.ui,0.95.1.v20080920-R0951,org.eclipse.dltk.ui,1476386659596
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386663016
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1476386663167
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386663248
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386664703
started,bundle,org.eclipse.cdt.debug.mi.ui,5.0.1.200901300802,org.eclipse.cdt.debug.mi.ui,1476386664942
started,bundle,org.eclipse.dltk.validators.ui,0.95.1.v20080707-1511,org.eclipse.dltk.validators.ui,1476386664945
started,bundle,org.eclipse.cdt.debug.core,5.0.2.200901300802,org.eclipse.cdt.debug.core,1476386664982
started,bundle,org.eclipse.cdt.debug.mi.core,5.0.1.200901300802,org.eclipse.cdt.debug.mi.core,1476386664985
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1476386667516
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1476386667730
started,bundle,org.eclipse.dltk.ruby.core,0.95.1.v20080920-R0951,org.eclipse.dltk.ruby.core,1476386680551
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1476386680567
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386680595
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386681114
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386681570
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386684536
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386707784
