what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1474886538564
opened,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1474886538799
started,bundle,org.eclipse.cdt.debug.mi.ui,5.0.1.200901300802,org.eclipse.cdt.debug.mi.ui,1474886538861
started,bundle,org.eclipse.dltk.validators.ui,0.95.1.v20080707-1511,org.eclipse.dltk.validators.ui,1474886538877
started,bundle,org.eclipse.cdt.debug.core,5.0.2.200901300802,org.eclipse.cdt.debug.core,1474886539018
started,bundle,org.eclipse.cdt.debug.mi.core,5.0.1.200901300802,org.eclipse.cdt.debug.mi.core,1474886539018
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1474886545759
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1474886612121
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1474886615906
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1474886664166
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1474886667853
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1474886669400
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1474886693134
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1474886700868
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1474886714401
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1474886714432
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1474886714839
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1474886742110
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1474886748870
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1474886763913
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1474886765213
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1474886777928
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1474886787198
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1474886788362
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1474886798647
