what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1475493168333
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1475493168833
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1475493169724
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1475493172194
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475493240554
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475493244355
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1475493248558
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1475493253605
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1475493298142
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1475493360101
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475493366691
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475493369035
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1475493369128
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475493369160
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475493370441
started,bundle,org.eclipse.cdt.debug.mi.ui,5.0.1.200901300802,org.eclipse.cdt.debug.mi.ui,1475493370597
started,bundle,org.eclipse.dltk.validators.ui,0.95.1.v20080707-1511,org.eclipse.dltk.validators.ui,1475493370597
started,bundle,org.eclipse.cdt.debug.core,5.0.2.200901300802,org.eclipse.cdt.debug.core,1475493370613
started,bundle,org.eclipse.cdt.debug.mi.core,5.0.1.200901300802,org.eclipse.cdt.debug.mi.core,1475493370613
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1475493381583
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1475493394318
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475493394349
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1475493394893
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1475493403929
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1475493405647
