what,kind,bundleId,bundleVersion,description,time
started,bundle,net.sf.pascaline.cdtinterface,0.5.7.200902201919,net.sf.pascaline.cdtinterface,1474886389307
started,bundle,net.sf.pfcdt,1.0.7.200902041148,net.sf.pfcdt,1474886389338
started,bundle,org.eclipse.cdt.core,5.0.2.200901300802,org.eclipse.cdt.core,1474886389400
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1474886389432
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1474886392182
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1474886392291
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1474886392307
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1474886393197
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1474886398307
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1474886405379
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1474886405676
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1474886405957
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1474886406707
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1474886407598
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1474886429722
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1474886450296
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1474886452609
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1474886454093
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1474886464392
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1474886476896
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1474886488318
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1474886511715
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1474886526109
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1474886537205
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1474886537221
