what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386744445
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1476386841262
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386841284
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386841803
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386842004
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386844432
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1476386866550
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1476386876461
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1476386877011
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1476386883931
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386883964
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386884683
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386884866
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386888925
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1476386902526
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386902542
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386902881
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386903064
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476386905264
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1476387538813
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1476387545272
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476387547404
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476387548540
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476387550843
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476387575107
